# Time	Cwnd
24132	7504
24133	7504
24134	7504
24135	7504
24136	7504
24137	7504
24138	7504
24139	7504
24140	7504
24141	7504
24142	7504
24143	7504
24144	7504
24145	7504
24146	7504
24147	7504
24148	7504
24149	7504
24150	7504
24151	7504
24152	7504
24153	7504
24154	7504
24155	7504
24156	7504
24157	7504
24158	7504
24159	7504
24160	7504
24161	7504
24162	7504
24163	7504
24164	7504
24165	7504
24166	7504
24167	7504
24168	7504
24169	7504
24170	7504
24171	7504
24172	7504
24173	7504
24174	7504
24175	7504
24176	7504
24177	7504
24178	7504
24179	7504
24180	7504
24181	7504
24182	7504
24183	7504
24184	7504
24185	7504
24186	7504
24187	7504
24188	7504
24189	7504
24190	7504
24191	7504
24192	7504
24193	7504
24194	7504
24195	7504
24196	7504
24197	7504
24198	7504
24199	7504
24200	7504
24201	7504
24202	7504
24203	7504
24204	7504
24205	7504
24206	7504
24207	7504
24208	7504
24209	7504
24210	7504
24211	7504
24212	6432
24213	6432
24214	6432
24215	6432
24216	6432
24217	6432
24218	6432
24219	6432
24220	6432
24221	6432
24222	6432
24223	6432
24224	6432
24225	6432
24226	6432
24227	6432
24228	6432
24229	6432
24230	6432
24231	6432
24232	6432
24233	6432
24234	6432
24235	6432
24236	6432
24237	6432
24238	6432
24239	6432
24240	8576
24241	8576
24242	8576
24243	8576
24244	8576
24245	8576
24246	8576
24247	8576
24248	8576
24249	8576
24250	8576
24251	8576
24252	8576
24253	8576
24254	8576
24255	8576
24256	8576
24257	8576
24258	8576
24259	8576
24260	8576
24261	8576
24262	7504
24263	7504
24264	7504
24265	7504
24266	7504
24267	7504
24268	7504
24269	7504
24270	7504
24271	7504
24272	7504
24273	7504
24274	7504
24275	7504
24276	6432
24277	6432
24278	6432
24279	6432
24280	6432
24281	6432
24282	6432
24283	6432
24284	6432
24285	8040
24286	8040
24287	8040
24288	6968
24289	6968
24290	6968
24291	6968
24292	6968
24293	6968
24294	6968
24295	6968
24296	6968
24297	6968
24298	6968
24299	6968
24300	6968
24301	6968
24302	6968
24303	6968
24304	6968
24305	6968
24306	6968
24307	6968
24308	6968
24309	6968
24310	6968
24311	6968
24312	6968
24313	6968
24314	6968
24315	6968
24316	6968
24317	6968
24318	6968
24319	6968
24320	6968
24321	6968
24322	6968
24323	6968
24324	6968
24325	6968
24326	6968
24327	6968
24328	6968
24329	6968
24330	6968
24331	6968
24332	6968
24333	6968
24334	6968
24335	6968
24336	6968
24337	6968
24338	6968
24339	6968
24340	6968
24341	6968
24342	7504
24343	7504
24344	7504
24345	7504
24346	7504
24347	7504
24348	7504
24349	7504
24350	7504
24351	7504
24352	7504
24353	7504
24354	7504
24355	7504
24356	7504
24357	7504
24358	7504
24359	7504
24360	7504
24361	7504
24362	7504
24363	7504
24364	7504
24365	7504
24366	7504
24367	7504
24368	7504
24369	7504
24370	7504
24371	7504
24372	7504
24373	7504
24374	7504
24375	7504
24376	7504
24377	7504
24378	7504
24379	7504
24380	7504
24381	7504
24382	7504
24383	7504
24384	7504
24385	7504
24386	7504
24387	7504
24388	7504
24389	7504
24390	7504
24391	7504
24392	7504
24393	7504
24394	7504
24395	7504
24396	7504
24397	7504
24398	7504
24399	7504
24400	7504
24401	7504
24402	7504
24403	7504
24404	7504
24405	7504
24406	7504
24407	7504
24408	7504
24409	7504
24410	7504
24411	7504
24412	7504
24413	7504
24414	7504
24415	7504
24416	7504
24417	7504
24418	7504
24419	7504
24420	7504
24421	7504
24422	7504
24423	7504
24424	7504
24425	7504
24426	7504
24427	7504
24428	7504
24429	7504
24430	7504
24431	7504
24432	7504
24433	7504
24434	7504
24435	7504
24436	7504
24437	7504
24438	7504
24439	7504
24440	7504
24441	7504
24442	7504
24443	8040
24444	8040
24445	8040
24446	8040
24447	8040
24448	8040
24449	8040
24450	8040
24451	8040
24452	8040
24453	7504
24454	7504
24455	7504
24456	7504
24457	7504
24458	7504
