# Time	Cwnd
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	5896
146	5896
147	5896
148	5896
149	5896
150	5896
151	5896
152	5896
153	5896
154	5896
155	5944
156	5944
157	5944
158	5944
159	5944
160	5944
161	5944
162	5944
163	5944
164	5944
165	5944
166	5944
167	5944
168	5944
169	5944
170	5944
171	5944
172	5944
173	5944
174	5944
175	5944
176	5944
177	5413
178	5413
179	5413
180	5413
181	5413
182	5413
183	5413
184	5413
185	6480
186	6480
187	5949
188	5949
189	5896
190	5896
191	5896
192	5896
193	5413
194	5413
195	7016
196	7016
197	5466
198	5466
199	5944
200	5944
201	5944
202	5944
203	5949
204	5949
205	6524
206	6524
207	5466
208	5466
209	5944
210	5944
211	5944
212	5944
213	5949
214	5949
215	6524
216	6524
217	5466
218	5466
219	5944
220	5944
221	5944
222	5944
223	5466
224	5466
225	7060
226	7060
227	5949
228	5949
229	6432
230	6432
231	6432
232	6432
233	5949
234	5949
235	6568
236	5896
237	5466
238	5466
239	6432
240	6432
241	6432
242	6432
243	5466
244	5466
245	6568
246	5944
247	5466
248	5466
249	5944
250	5944
251	5944
252	5944
253	5466
254	5466
255	6568
256	5944
257	5466
258	5466
259	5992
260	5992
261	5992
262	5992
263	5466
264	5466
265	6568
266	5944
267	5949
268	5949
269	5992
270	5992
271	5992
272	5992
273	6002
274	6002
275	6568
276	5944
277	5466
278	5466
279	6480
280	6480
281	6480
282	6480
283	5518
284	5518
285	6568
286	5944
287	5466
288	5466
289	5992
290	5992
291	5992
292	5992
293	5518
294	5518
295	6568
296	5944
297	5518
298	5518
299	5992
300	5992
301	5992
302	5992
303	5518
304	5518
305	7060
306	5944
307	5518
308	5518
309	5992
310	5992
311	5992
312	5992
313	5518
314	5518
315	6568
316	5944
317	5518
318	5518
319	5992
320	5992
321	5992
322	5992
323	5518
324	5518
325	6568
326	5944
327	5518
328	5518
329	5992
330	5992
331	5992
332	5992
333	5518
334	5518
335	6568
336	5992
337	5518
338	5518
339	5992
340	5992
341	5992
342	5992
343	5518
344	5518
345	6568
346	5992
347	6002
348	6002
349	5992
350	5992
351	5992
352	5992
353	5570
354	5570
355	6568
356	5992
357	5518
358	5518
359	6039
360	6039
361	6039
362	6039
363	5570
364	5570
365	6568
366	5992
367	6054
368	6054
369	6039
370	6039
371	6039
372	6039
373	5570
374	5570
375	6568
376	5992
377	5570
378	5570
379	6039
380	6039
381	6039
382	6039
383	5621
384	5621
385	6568
386	5992
387	5570
388	5570
389	6039
390	6039
391	6039
392	6039
393	5621
394	5621
395	6611
396	5992
397	5570
398	5570
399	6039
400	6039
401	6039
402	6039
403	5621
404	5621
405	6611
406	5992
407	5570
408	5570
409	6039
410	6039
411	5413
412	5413
413	5621
414	5621
415	6611
416	5992
417	5570
418	5413
419	6039
420	6039
421	5466
422	5466
423	5621
424	5621
425	5413
426	5992
427	5570
428	5466
429	6039
430	6039
431	5466
432	5466
433	5621
434	5621
435	5466
436	5992
437	5570
438	5466
439	6039
440	5413
441	5466
442	5466
443	5621
444	5621
445	5466
446	5992
447	5413
448	5466
449	6039
450	5466
451	5466
452	5466
453	5621
